,Old_WScore,Position_Weight,SCScore,Words
129,25909.68922305764,0.006186647177842875,160.2941057106155,behavior
245,20257.35657894737,0.00783461210571185,158.70853108314265,fast
142,25364.51398767188,0.006249185753885485,158.50755946598824,limit
74,31043.98195488722,0.005038914393818838,156.42796751393348,increas
186,23257.217638691323,0.006636346043306656,154.34294425485092,preserv
417,15926.68573607933,0.009689768775547556,154.32590214342014,simpl
304,18017.274671052637,0.008365597345132744,150.7252651546854,prohibit
254,19857.258179231863,0.007471630139470814,148.36608869920212,pair
203,22081.542243767308,0.006718236221907201,148.34901693765153,equival-state
184,23369.70942982456,0.006279958451261233,146.76080423734606,posit
478,13728.44331983806,0.010638297872340425,146.04726935997934,reli
96,28390.296992481202,0.004956741215165285,140.7233552134146,properti
274,19046.82807017544,0.007310593104687279,139.2436099559887,place
209,21642.762446657187,0.006385215279060188,138.19369745546553,factor
282,18789.64587394412,0.007310973978992196,137.37061205888352,set-latch
62,32490.170565302138,0.004203322607429555,136.56666845637676,machin
100,28289.157894736847,0.004747257958302728,134.29592994947194,origin
183,23432.435185185186,0.005717882349891941,133.98390756035727,minimum-number-latch
160,24334.175675675684,0.005439690208040775,132.37037714371704,updat
89,29042.524691358027,0.004527315564135477,131.4846740569741,bound
505,13130.641025641024,0.009900990099009901,130.00634678852498,impract
389,17398.187766714083,0.007372930764036147,128.27563382368362,potenti
188,23081.38245614036,0.00551023051023051,127.18373782812384,respect
192,22737.080606922715,0.0055830585627695325,126.94245257486094,inform
283,18737.17894736842,0.006481913495759804,121.45277309141382,denot
119,26653.793372319687,0.004529890787299099,120.73877304384474,estim
150,24943.846666666668,0.004821429595307709,120.26500053948422,suoecient
442,14882.510121457493,0.008064516129032258,120.02024291497978,longer
187,23192.233552631584,0.005173690605608412,119.98944085432623,hardwar-softwar
134,25748.992753623188,0.004658990627200466,119.96431589898316,subset
88,29251.400701754388,0.0040993382426672475,119.91138554828532,similarli
261,19688.72622345337,0.0060602433429631794,119.31847202710787,synthesi-optim
235,20621.764705882357,0.005760750804106995,118.79684761151704,design-gener
238,20537.94166666667,0.0057733330298535895,118.57237698937296,robust
504,13130.641025641024,0.009009009009009009,118.29406329406328,hand
232,20709.51554324407,0.0056049017246812965,116.0747993856428,equival
189,23027.47106802093,0.004918026943991819,113.249723164519,similar
396,16845.98552631579,0.006669033933287468,112.34644911466955,relev
272,19334.573099415207,0.005786676257842785,111.88291510991176,publish
146,25226.715399610133,0.004385785712318682,110.6389679683398,nonetheless
131,25851.72916666667,0.004198620570401118,108.54160185960524,signi
258,19750.223684210527,0.0054708497331448155,108.05050597231357,standard
185,23260.25,0.004620872739339638,107.48265513522482,precis
153,24896.695116168798,0.004315252729160301,107.43553154711934,bdd-size
137,25645.923514927672,0.004178134430640083,107.15211604328144,combin
125,26163.95534290271,0.004028132070849007,105.39186761700763,gamma
410,16261.143092105263,0.006434533576153342,104.63287121278529,part
163,24260.09972299169,0.004200098692906315,101.89481313631426,substitut
225,20982.57236842105,0.004780325318479763,100.30352193959702,call
107,28132.418988648093,0.0035477451505498514,99.80665304021282,compil
80,30544.99060150376,0.0032330342385286583,98.75300043019773,measur
264,19640.852954755308,0.00493976252978612,97.02114947893926,resynthesi
252,19928.020123839007,0.00485927158809568,96.83566199476984,combin-function-latch
98,28319.380625476733,0.003417018416737042,96.76784514784016,singl-latch-algorithm
302,18084.48736842105,0.005345022624434389,96.66199413550845,solut
174,23773.45526315789,0.004060321948557681,96.5278821980541,reachabl
196,22620.0323176362,0.004228357122565112,95.64557476293004,analysi
265,19595.03762696214,0.004775767998283893,93.58135362401455,state-space
507,13032.829122807017,0.00708192891300909,92.29756938311391,varieti
587,10772.714912280702,0.008547008547008548,92.0744864297496,greater
280,18945.0,0.004834763326389326,91.59459121844579,run-time
584,10804.438215102973,0.008403954802259887,90.80001042353487,ubiquit
586,10772.714912280702,0.008403361344537815,90.52701606958573,impl
170,23990.81140350877,0.003748083271543984,89.91955889225787,singl
585,10772.714912280702,0.008333333333333333,89.77262426900585,mentat
259,19749.645363408523,0.004433468103708285,87.55942277822191,order
223,21063.230994152047,0.004125397893181382,86.89420876686765,sequenti
122,26592.696842105262,0.0032648204622807465,86.82038079733385,sati
199,22315.180754917597,0.003889304015432205,86.79052211519648,small-exampl
230,20757.079448621556,0.004116240827083227,85.44113787742624,depend
217,21314.005847953213,0.003973861434723974,84.69890585866253,result-obtain
126,26112.992872807015,0.0032074723682830853,83.75670309270164,migrat
425,15525.378289473683,0.005376344086021506,83.46977574985851,drastic
255,19848.947368421053,0.0041762538736749705,82.89424333573903,match
426,15525.378289473683,0.005319148936170213,82.58179941209406,eoecienc
166,24122.457735247208,0.0034197206656978118,82.49206722464692,close
154,24856.995356037147,0.0032999480779152537,82.02679404790317,rem-latch
193,22671.95356037152,0.0036175173411304782,82.01618516194885,sequenceur
149,24991.622291021675,0.0032673150015451336,81.65550242440487,tabl
44,35164.174139051334,0.002284869808325633,80.34555982502341,redund
277,18998.865789473683,0.0042088313274753954,79.9630215212374,replac-singl-latch
175,23766.05473684211,0.003339294576694676,79.36185769216567,includ
260,19743.008771929828,0.003974917235907666,78.47682585622012,environ
178,23676.465237166987,0.0033144589202639234,78.4746714056468,support
224,21001.675194931773,0.003707853399289704,77.87113276230603,maximum
303,18056.830725462303,0.004275646783199654,77.20463020610357,easi
216,21321.532479848272,0.003572417612849626,76.16941816395533,tractabl
495,13231.552631578948,0.005645338203546863,74.69658956329367,entir
208,21745.586718990457,0.003431722915670654,74.62482825826298,check
222,21126.0703293321,0.0035104883960230715,74.16282474468764,develop
294,18364.67023026316,0.004004254206478565,73.53680802012293,space
547,12047.153318077806,0.006097560975609756,73.45825193949882,transla
546,12047.153318077806,0.006060606060606061,73.01305041259276,tion
249,20193.995383194833,0.0035782843590110303,72.25985782562702,approxim-reachabl
545,12047.153318077806,0.005952380952380952,71.70924594093931,insert
379,17652.631578947367,0.004013984794289436,70.85739473708826,focu
614,9302.175438596492,0.007518796992481203,69.94116871125182,explicit-state-graph
397,16807.784897025173,0.004131588837340912,69.44285646097637,reduct
412,16164.145559210527,0.004287782254513686,69.3083364881591,proof
204,22078.838411819022,0.0031292565249363296,69.09034916319955,test
595,10265.106788710906,0.006711409395973154,68.89333415242218,automat
180,23579.006578947367,0.002894487657988125,68.24914353038396,eoeect
200,22286.1876430206,0.0030610954729059776,68.22014810238349,trivial
190,23018.642659279776,0.00293770908608093,67.62207568941629,comparison
486,13441.41747888239,0.004975124378109453,66.87272377553427,common
400,16753.76766239924,0.0039616147362865565,66.371972859682,transform-remov
167,24119.9786628734,0.002750935900765974,66.3525152294077,relat
128,25944.38095238095,0.0025544479104028864,66.27356971050597,make
594,10265.106788710906,0.006369426751592357,65.38284578796755,resoundingli
414,16032.046783625727,0.004023391847847534,64.50320633355003,vector
485,13441.41747888239,0.004784688995215311,64.31300229130329,rearrang
494,13246.732574679943,0.004838181138481386,64.09009168932347,foreach-latch
378,17673.070412517784,0.003587959865771248,63.41026734506312,exist
201,22220.304709141274,0.0028462529122738004,63.24460699000459,applic
191,22899.338815789477,0.002706210413713575,61.970429170444966,fold-state
214,21377.06193514089,0.002865100232097241,61.24742511192926,blifopt
276,19013.8995215311,0.003192708927011351,60.70584673968921,exact-algorithm
253,19918.20693779904,0.0030254838834800823,60.26221407813216,discov
388,17411.675438596492,0.003316150254065296,57.739731929404236,criteria
672,7234.468344774979,0.007915154548867476,57.261935027783444,fanout
380,17618.877192982454,0.0032494834256948796,57.25224941795001,hardwar
529,12448.376218323583,0.004545454545454545,56.58352826510719,msbsv
115,26928.20337881741,0.0021005678499643275,56.56451827484462,script
528,12448.376218323583,0.004524886877828055,56.32749420055921,jointli
76,30698.555555555562,0.001800319099928004,55.26719590686761,aris
395,16899.301754385964,0.0032663336957482556,55.19875875496849,satisfi
239,20479.719298245614,0.002681352732906717,54.91335130951332,direct
284,18651.681818181816,0.002931150559752629,54.67088760169156,intermedi
582,10860.095975232198,0.005027494761778087,54.59907562788716,scheme
206,21817.20598911071,0.002468258383330864,53.850501583478845,maxim
176,23699.71104231166,0.002270097735731524,53.800660374643094,tcint
500,13197.373781676411,0.004071033951512039,53.72695673599951,area
447,14713.749170222854,0.0036466670935518986,53.656144921828236,reachabl-state-ffl
118,26847.631578947367,0.0019886860484055625,53.39151035378523,fact
243,20347.905034324944,0.0025983193551542875,52.87035548752787,replac-latch
293,18393.815789473683,0.002872196275154241,52.83064919639958,represent
392,17245.535087719298,0.0030571559480985387,52.7222901715631,strive
429,15514.684210526317,0.0033444816053511705,51.888575954937515,exce
179,23626.84210526316,0.0021492022446418296,50.778862086429676,care
422,15738.818814277072,0.0032137113989725405,50.58002142980571,reachabl-state-unreach
296,18159.473684210527,0.0027416076967680557,49.78615282188854,tradit
112,27438.4192251462,0.0017923320458290545,49.17875806412155,exorbit
498,13214.0427963849,0.0036867735552124845,48.71718353915788,indic
287,18598.77192982456,0.0025658085538325056,47.720888108323756,blow
278,18975.450779727096,0.0024825124396048175,47.10679260778145,state-transit-graph
446,14717.72839506173,0.0031884627326112525,46.926928496348744,implement-size
391,17270.601830663614,0.0027048536839336104,46.71445098542103,largest
421,15742.576441102756,0.002929726765234606,46.12144755325049,cofactor
440,14931.110776942356,0.0030565173940744995,45.63719980257753,input
402,16591.979949874687,0.002747374427705289,45.5843814192846,simultan
173,23851.753254102998,0.001899139019327739,45.29779528424437,report
408,16311.636222910214,0.0027487741198644194,44.837003502178604,tcintnocount
376,17685.673684210527,0.0025107518521335147,44.404337958860545,latch-remov-algorithm
194,22643.224376731298,0.001915741825785253,43.378572009144364,state-set
229,20801.622807017546,0.0020680813110855105,43.0194473674431,correct
221,21128.0,0.002032031229111521,42.93275580866822,speci
536,12255.629984051038,0.0033960654074125327,41.620921034883544,auxiliari
448,14646.073190789475,0.002836866438801012,41.54895349517391,state-pair
479,13724.780701754387,0.0029850746268656717,40.96949463210265,feasibl
522,12581.922600619197,0.003236220554840465,40.717876539535645,desir
521,12581.922600619197,0.003230988280822168,40.6520444728122,constraint
218,21159.463937621837,0.0019166713296678432,40.55573788038042,tool
581,10860.568421052629,0.0037174721189591076,40.373860301310884,identi
117,26873.964912280702,0.0014747394054424514,39.632095036618146,benchmark
271,19390.19799498747,0.0020408217531656006,39.57193786635844,experiment
263,19653.161511234222,0.001996586022056722,39.23922756255342,method
228,20821.482793522267,0.001869158878504673,38.918659427144426,overview
172,23877.876269621414,0.0016009656043645157,38.22765861293558,discuss
285,18624.720760233915,0.0020258919358135223,37.731671594936586,valid
182,23525.75263157895,0.0015960553435203076,37.548403197968526,combopt
579,10915.67682363804,0.003436426116838488,37.51091691971835,treat
539,12192.245614035088,0.003048780487804878,37.17148053059478,speed
428,15518.524930747924,0.002380952380952381,36.94886888273316,andor
427,15518.524930747924,0.0023752969121140144,36.861104348569896,eoecaci
215,21329.63296398892,0.0017218019841782194,36.72540435918928,synthesi
220,21146.730686365037,0.001731595986396998,36.61759398192793,synthes
279,18955.041866028707,0.0019316899443222388,36.6152637668147,shown
632,8806.789947842579,0.0041010551470289395,36.117131244402536,remov-list-remov
377,17682.939692982454,0.0020305264499484404,35.90567675944403,complement
441,14916.67942583732,0.0023905659929221194,35.65930656272774,unchang
247,20248.861598440544,0.0017407493928176447,35.2481935327339,reaeect
501,13169.449317738792,0.002675615212527964,35.23637893515793,type
480,13687.225877192983,0.0025565521909540817,34.992107304421125,favor
311,17845.57334307992,0.001956921262465359,34.92238191595811,metric
152,24922.14035087719,0.0013785237976249912,34.35576356143426,trapp
406,16386.156432748536,0.0020894420190699595,34.23792378163831,chang
589,10549.022556390977,0.0031645569620253164,33.382982773389166,encodingdecod
483,13637.011513157895,0.0023938917840718196,32.6455298206415,latch-remov-replac
457,14301.165497076023,0.0022727272727272726,32.50264885699096,awar
281,18885.333714721586,0.0017169247312988595,32.42469651363765,count
181,23552.40557275541,0.00136666677717522,32.188290218841324,causal
570,11273.163377192983,0.002807527735183268,31.649718844721576,search
195,22639.02125506073,0.001395592735076484,31.594853592804856,quickli
275,19026.248771929826,0.0016597773438490604,31.579336650085136,latch-remov-logic
226,20953.76842105263,0.001491755973130616,31.25790920170094,reachabl-state-comput
384,17547.901754385963,0.0017793594306049821,31.224024473996373,yield
385,17547.901754385963,0.0017761989342806395,31.16856439500171,insight
159,24379.253241800143,0.001262296543751652,30.773847106370578,nding
398,16771.153143274856,0.0018315018315018315,30.7163976983056,latch-remov-techniqu
413,16128.740970072242,0.0018425299336813732,29.717688029951255,renault
431,15297.516040100249,0.001918118149760518,29.342443162768934,creat
492,13292.11403508772,0.0021929824561403508,29.149372883964297,equal
251,20067.877192982454,0.0014337414337414337,28.772147018813683,final
207,21813.650983519405,0.0013019550244297157,28.400392499149298,latch-remov-optim
578,10953.83805668016,0.0025890499108495437,28.360033444108108,polynomi
449,14598.060692271218,0.0019359019962417985,28.260414835426783,return
561,11706.149584487537,0.002325581395348837,27.223603684854737,provid
671,7234.468344774979,0.0037593984962406013,27.19724941644729,straightforward
399,16759.350877192977,0.0016163670400043727,27.0892623697631,power
368,17724.122807017546,0.001506546949148417,26.70222314124416,proceed
365,17724.122807017546,0.0015056921903641618,26.687073291581644,confer-design-autom
554,11784.06524122807,0.002254153206745563,26.563088452013183,latch-replac
231,20741.15412434595,0.0012683245508454699,26.306514988777742,nova
330,17724.122807017546,0.0014675418513404393,26.01089199759583,formal
292,18458.52176738141,0.001400320872019859,25.847853297497085,decreas
537,12216.082205513785,0.0021098779134295226,25.774442034052946,branch
622,9146.22807017544,0.0028169014084507044,25.764022732888566,custom
591,10344.428070175441,0.0024752475247524753,25.605019975681785,cheapli
620,9146.22807017544,0.002793296089385475,25.548123101048716,board
295,18215.709728867623,0.0013998275929626583,25.498853103867244,reachabl-state-updat
219,21148.407202216065,0.001205145841505607,25.486914994217923,critic
623,9146.22807017544,0.002785515320334262,25.47695841274496,emul
644,8577.763157894737,0.0029585798816568047,25.37799750856431,rich
518,12752.805263157894,0.001977286990311294,25.2159559368155,coupl
542,12102.878167641327,0.0020833333333333333,25.21432951591943,latch-remov-term
619,9146.22807017544,0.0027548209366391185,25.196220578995707,preliminari
621,9146.22807017544,0.0027472527472527475,25.127000192789673,intend
136,25738.625406107858,0.0009742145892444706,25.074944377728663,simplifi
643,8577.763157894737,0.0029069767441860465,24.93535801713586,today
543,12102.878167641327,0.002053388090349076,24.85190588838055,irobustj
544,12102.878167641327,0.0020325203252032522,24.599345869189694,explicit-state-encod
444,14735.81676413255,0.0016529459411543336,24.357508509866886,leav
541,12102.878167641327,0.002012072434607646,24.351867540525813,smaller
538,12207.19024122807,0.001976284584980237,24.124881899660217,long
409,16301.850125313282,0.0014618835508743437,23.831406547014346,altern
416,15967.033492822964,0.0014631525317783459,23.362205480013564,boolean
530,12371.57894736842,0.0018302143416786497,22.642641218683334,trapp-tabl
197,22511.86403508772,0.0010039125495542455,22.599942818683438,problem
242,20451.166666666668,0.0010991299379830262,22.47848955001387,tiger
241,20451.166666666668,0.0010972126194104658,22.43927814833334,packag
532,12371.57894736842,0.0017970808932916411,22.232728146164902,reg-lit
519,12696.040777619724,0.0017497459805152112,22.21484631909733,greedili
424,15584.967611336033,0.0014184397163120568,22.106337037356077,proven
549,11888.18045112782,0.0018484304143678736,21.974474317358254,commut
568,11400.65538847118,0.0019162640901771335,21.84666652541176,latch-remov-exact
435,15146.007797270957,0.0014367667952728466,21.76128108406254,shannon
394,16932.80604288499,0.0012805358550039402,21.683065263741614,manipul
432,15280.611726685134,0.0013927640684354664,21.282286956640686,ensur
697,6589.890469416786,0.0031490606835176405,20.75196498592801,latch-cost
262,19655.64827639273,0.0010552628964341794,20.74187633143768,high-level-descript
305,17999.099923722348,0.0011463863045925418,20.633921647547965,vari
552,11823.157894736842,0.0017421602787456446,20.597836053548505,realm
590,10409.838345864662,0.0019685516129626024,20.492304066431828,highest
553,11823.157894736842,0.0017331022530329288,20.49074158533248,procedur
506,13105.419630156472,0.0015534373933810985,20.35844890943575,modifi
472,13786.6004784689,0.0014641860415334352,20.186147980772343,state-variabl
470,13865.438596491227,0.0014528777206708832,20.144786824172265,special
573,11189.739766081873,0.0017986437864313868,20.12635590204736,unreach-state
361,17724.122807017546,0.001132824772272494,20.078325382589366,june
306,17940.10156971376,0.0011175790485386664,20.049481642967738,system
510,13009.256805807625,0.0015290519877675841,19.89182997829912,give
667,7451.455342902713,0.0026455026455026454,19.71284482249395,high-level-speci
437,14989.553728070176,0.0013070747016495788,19.592466466977655,restrict
256,19822.783625730997,0.0009874370511926758,19.573751009822274,isca
508,13015.849282296653,0.001492097389524731,19.420914736562178,cluster
454,14369.59184726522,0.0013510528513790091,19.414078038400238,novasi
726,4569.881769641494,0.004201680672268907,19.2011839060567,iredund
593,10310.227554179566,0.0018584016776961236,19.160544184116105,version
725,4569.881769641494,0.0041841004184100415,19.1208442244414,latchesj
423,15675.438596491227,0.001215066828675577,19.046705463537332,latch-remov-ffl
523,12511.217164532956,0.001519756838905775,19.01400784883428,pairmerg
445,14732.192724458204,0.0012867781046084134,18.957063030704187,show
625,9090.576813655762,0.002077347208200668,18.884284364781518,list
730,4569.881769641494,0.004132231404958678,18.883808965460723,mean
728,4569.881769641494,0.004081632653061225,18.65257865159794,primari
524,12511.217164532956,0.0014858841010401188,18.590218669439757,inexpens
525,12511.217164532956,0.0014641288433382138,18.318033915860845,valuabl
633,8806.789947842579,0.0020643000712598945,18.179857116902358,list-remov-list
