,Old_WScore,Position_Weight,SCScore,Words
111,33915.24547306474,0.01264951933415589,429.0115533341754,techniqu
151,30921.28499440089,0.013841178032142736,427.9870105901264,satisfi
70,37087.320087609514,0.01150005175569549,426.5061004875544,lagrangian-variabl
152,30917.42127659574,0.013631825093224532,421.4608791760919,level
204,27171.156028368794,0.01512307314042869,410.9113799270212,priori
77,36678.70793036751,0.010963267876797175,402.11850041542397,iter-step
103,34491.33738601823,0.011566319800701145,398.9378385605663,found
195,27873.279990946132,0.01418528145004249,395.3903216074087,minim
18,45145.652955082754,0.008616676615720261,389.0054921194839,indenit
65,37529.73738601824,0.01025068528769393,384.705526873874,task
161,30151.81634938409,0.012644488869926682,381.2543062378605,main
104,34474.841288096606,0.01103883688863805,380.56214974098293,independ
446,16391.316489361703,0.022769567597153803,373.22318881086306,introduct
305,21789.548551380714,0.017059095424668144,371.7099879984431,determin
127,33218.85638297872,0.011109730707120947,369.0525488134194,sequenc
600,11394.430851063831,0.03225806451612903,367.5622855181881,posedin
48,39139.20094562648,0.009258936130580502,362.38736175751154,posit
139,31857.107741059302,0.011137499345766407,354.8085166240579,regular
26,43731.06382978724,0.007970033125879381,348.53802735334995,basic
25,43899.82017844887,0.007867187340030338,345.36810953750137,step
129,32980.80780141844,0.010453130651076552,344.7526929262718,kkt-system
137,32034.973404255317,0.010701944280356071,342.8365003950291,simpl
183,29001.416489361698,0.01174013355985487,340.4805030100837,satis
603,11394.430851063831,0.029411764705882353,335.1303191489362,multilevel
76,36823.40597117364,0.008999537895786421,331.3936374895052,state-paramet
121,33526.645390070924,0.009720701904345054,325.90252568956373,yield
53,38264.20921985815,0.00837627399872143,320.5115007699347,chosen
114,33873.48085106383,0.009457501841677202,320.35850753295364,iter-procedur
200,27433.58789260385,0.011563892393673348,317.2390583624509,direct
99,34731.744680851065,0.008959452791223595,311.1774268249163,dierent
158,30531.190357627886,0.010153332642129663,309.99333166117765,term
143,31524.70212765957,0.0096442548200869,304.0322604464846,dene
91,35271.744015957454,0.00860176577151581,303.3992803781304,variabl
602,11394.430851063831,0.02631578947368421,299.85344344904814,simultan-solut-discret
69,37118.30319148936,0.008016578248290992,297.5617819783637,system-matrix
40,39698.75759878419,0.007434315612796628,295.1330934252701,cult
215,26556.637166138524,0.011060876597204965,293.7396865314052,indenit-system
216,26523.924852874603,0.010994834488673702,291.62616374737524,optim-problem
39,40196.12765957447,0.007226832570648012,290.49068458413825,strategi
109,34114.87234042553,0.008489560928137027,289.62028728965913,import
173,29460.842141386405,0.009557693589835105,281.5777020858728,eort
547,12590.924202127659,0.022222222222222223,279.79831560283685,effort
134,32391.579900407418,0.008567915969722749,277.5283347132511,precondit
141,31678.87348024316,0.008685181677025115,275.13677149940474,appli
312,21319.277482269503,0.012891542678151919,274.8383755300405,mathemat
240,25598.32118605704,0.010656714234987779,272.7939937752433,analysi
90,35296.95319148936,0.0074825496877718245,264.11120608227543,aspect
160,30413.6910801964,0.008664307188330616,263.5135622498124,realiz
60,37613.61290322581,0.006999895994511341,263.2913783003905,lagrangian
120,33529.26063829787,0.007641374985739891,256.2096535318425,complic
142,31662.34728894989,0.008064740290686797,255.34860787891205,cpu-time
162,30074.958586626137,0.008457442746488261,254.35724034939605,work
261,24695.94731509625,0.010257359931423949,253.31522045842513,involv
371,18835.096170212768,0.013420752916551235,252.781171859906,frequent
259,24737.21124620061,0.010204270853164403,252.4252037081756,evalu
281,23021.27925531915,0.010915491476784249,251.28857749610623,success
286,22745.837765957447,0.011027551308136343,250.83089301064106,overview
184,28998.98936170213,0.008570047559751005,248.5227180145007,galerkin-levenberg-marquardt
252,24964.300135808062,0.009855642894442863,246.03922724821572,bound
38,40754.93962047154,0.0058461786149665565,238.26065646345393,galerkin
378,18401.901595744686,0.012793707686180805,235.4285498858216,model
85,35725.009973404245,0.006578429776472567,235.01446937382192,product
263,24302.028368794327,0.009582780381240736,232.88100067683808,solut-paramet-ident
227,25863.50780896333,0.008957434046932418,231.6706654211106,linear
46,39244.21210106384,0.005554466762109736,217.98067172054377,detail
154,30864.160603980785,0.0070510143833235235,217.62364034787575,discret-karush-kuhn
50,38611.49263502455,0.005629600795915377,217.36728966961493,note
82,36239.711947626834,0.005985753552681179,216.9219845386499,reduc-sqp-approach
198,27469.632978723403,0.0078374016168329,215.29054592125314,give
212,26758.791308284293,0.008019999453167307,214.60549165985813,scale
159,30485.179719330015,0.007004664940883621,213.53846959652734,precondition
97,34859.234042553195,0.006086166498473359,212.15910239222927,expect
572,12023.100531914895,0.017543859649122806,210.93158827920868,effici
246,25161.572948328267,0.00835684256936075,210.27130392666552,recent
32,42620.899942495686,0.004874489969214338,207.7551492485832,quadrat
118,33583.617364447484,0.006165823782258355,207.07066663997497,outer-iter
203,27195.60050391937,0.007376003251772612,200.59483775081816,exact-data
168,29816.661702127658,0.00672516662149527,200.52201804356525,consist
570,12023.100531914895,0.016666666666666666,200.38500886524827,confirm
239,25607.776359338066,0.007706206094830275,197.33880225538164,impli
571,12023.100531914895,0.016129032258064516,193.92097632120797,exampl
186,28921.465248226952,0.006665590114179419,192.7786328461652,error-estim
156,30650.767659574478,0.006086830995800114,186.56604263536565,hold
140,31853.16109422492,0.0058337896135449326,185.82464035006288,start
188,28158.91646966115,0.006571209607787525,185.03814245032373,nois-level
165,29847.624620060786,0.006192272800306565,184.824634088563,object
185,28981.31751227496,0.0063545456054596204,184.1631038380568,denot
61,37602.90577507598,0.00486511182908073,182.94234169413028,good
87,35658.77419354839,0.005056247036905736,180.29957135581975,carri
301,21878.206201901317,0.008202372155267156,179.45318935766858,nonlinear
237,25647.39882299683,0.006995781055478281,179.4235868082172,symmetr
247,25158.60744680851,0.006951926327131275,174.90078546342903,solut-discret
148,31196.18439716312,0.0054524561192035885,170.09582651211556,reason
124,33400.81458966565,0.0050645637329675116,169.1605542223928,nest-multi-level
324,20970.179171332584,0.00800129512133932,167.78859229719484,continu-frechet-dierenti
177,29140.113475177313,0.005745959654547068,167.43791635729218,equal
182,29026.357101782636,0.005725158258066979,166.18048806287197,discret-size
167,29822.046382978726,0.005569705876085191,166.10002697616173,stop
116,33757.162234042546,0.004788026699129463,161.63019406344048,step-length
221,26263.379875886523,0.006111096940021934,160.4980603941638,exist-constant
621,10224.895833333332,0.015625,159.76399739583331,paramet-ident-denot
47,39229.47659574468,0.004065961546275622,159.50554331881736,exact
83,36097.64232317424,0.004402136405559235,158.90674542570113,variant
231,25738.121887732003,0.006066692412106179,156.1452687581677,identi
92,35149.94958371878,0.004440812742602663,156.0943440132195,similar
245,25297.1342236306,0.006156597701714077,155.74427842115668,saddl-point-problem
238,25624.31311098333,0.006060387247861613,155.2932604130165,condit-number
180,29051.569148936167,0.005291616331596615,153.72975776701898,analog-proof
424,16667.699088145902,0.009206638377285553,153.45347808597148,literatur
302,21850.485106382977,0.006990183176696991,152.73889339330645,subspac
623,10224.895833333332,0.014925373134328358,152.61038557213928,unknown
291,22537.09529198733,0.006715129871363417,151.33952180898797,partial
193,27964.341438703133,0.0053782498487170444,150.3992151121769,hand-side
117,33661.02431610942,0.004425872048783166,148.97938665407915,sqp-iter
294,22511.798098687188,0.006599728200351147,148.57174875251718,global
208,27050.18439716312,0.005489730766081755,148.49822951329105,typic
622,10224.895833333332,0.014492753623188406,148.1868961352657,appear
308,21524.51329787234,0.006883291817929457,148.15950626815848,proof
189,28133.32138857782,0.005192100092886476,146.07102059483998,close
351,19929.113286555006,0.007327679014426002,146.03414520600754,project
222,26222.40380262562,0.00554985687221731,145.53058795005913,algorithm
126,33331.36778115501,0.004338346527532405,144.60302367127932,need
272,23739.88626075147,0.006085490172360765,144.46884453276544,subject
59,37817.61111111112,0.003811431975754615,144.1392522355419,implement
176,29342.323404255323,0.004872631144322655,142.97431886636204,search
624,10224.895833333332,0.013888888888888888,142.01244212962962,indirect
13,45507.43262411348,0.0031176559190601097,141.87651668179652,cient
196,27831.70874704492,0.005047416915163527,140.47823750773924,quantit
224,26072.090070921982,0.005373610625804825,140.10126024204683,iter-solut
57,37907.07446808511,0.003695519598862946,140.08633663236571,line
191,28077.55319148936,0.004904176423284934,137.69727438523077,trust-region-method
488,14027.987588652482,0.00980392156862745,137.52929008482826,presenc
174,29446.622227252148,0.004630335453818433,136.34773889404352,matric
299,22182.954087346025,0.006138264991529001,136.16485048305128,adjoint
207,27119.846536894525,0.00500426936642145,135.71501724663213,nite-element-discret
190,28082.621931260233,0.004830777514964917,135.66089858679257,tucker-system
206,27127.789513677813,0.004911595435609691,133.24072715356039,state-constraint
334,20523.17180851064,0.006490750113393366,133.21077974328196,initi
210,26877.579787234044,0.0049022862548216235,131.76158995382895,tend
187,28820.179432624118,0.004502697128936417,129.768539186709,constant
144,31514.584076870284,0.004074529074529074,128.40708909289899,parabol
95,34977.98690671031,0.0036493258377426167,127.64607137088089,converg-analysi
318,21211.938104448745,0.00594928010704804,126.19576139673123,uniqu-solut
352,19867.832688588,0.006322834630592948,125.62102055823081,bilinear-form
130,32630.995271867614,0.0037695236721972873,123.00330912466272,recal
425,16660.037234042557,0.007300767247136757,121.63105417437674,discret-paramet
320,21169.26218256692,0.0057375589780112165,121.45989029346015,extrem
166,29846.60520094563,0.004057322396533182,121.09729974228044,error
205,27133.775075987844,0.004313933275684796,117.05329519525071,feasibl
250,25075.70884658454,0.004626105796123217,116.00288203708297,final
125,33356.9378250591,0.0034653178353466698,115.59239157772726,classic
201,27291.36329787234,0.004216393460207395,115.07112572929307,origin
135,32171.73758865248,0.0035681362350739143,114.79314263536038,numer-experi
133,32407.998363338793,0.00353733164076784,114.63783802459069,multi-level-approach
145,31396.669869595054,0.003631645377939431,114.02157101460507,fact
267,24151.50814848348,0.004667831753776749,112.7351766370891,nite-dimension
178,29111.638297872338,0.0038656321023123373,112.5348835551606,potenti
171,29481.44063143446,0.003800804748377438,112.05319954096362,futur
172,29481.44063143446,0.003791000882768553,111.76416745905672,research
296,22352.89949608063,0.004972587288945378,111.15174390528408,underli
260,24712.552127659572,0.0044251345906476435,109.3563692432894,triangul
214,26580.001266464034,0.00410107606048496,109.00660688155558,size
277,23558.62212765957,0.004590237614115021,108.13967342710541,proposit
675,8831.16134751773,0.012195121951219513,107.69708960387474,physic
356,19710.477323628216,0.005452492526224032,107.47123029539111,continu
423,16760.066489361703,0.00641025641025641,107.4363236497545,combin
217,26508.426950354613,0.004043851220927871,107.19613468806878,grid
393,18236.7289546716,0.005877408508987456,107.18470593428476,fundament
678,8831.16134751773,0.012048192771084338,106.39953430744252,chemic
516,13569.047112462003,0.0078125,106.0081805661094,output
283,22952.229515617924,0.004587205765783576,105.28659957163052,reduc-sqp-method
679,8831.16134751773,0.011904761904761904,105.13287318473486,biolog
242,25467.610474631747,0.004127458613276432,105.11650821308788,deduc
369,18846.123959296947,0.005555555555555556,104.70068866276083,drawback
677,8831.16134751773,0.011764705882352941,103.89601585314975,econom
676,8831.16134751773,0.011627906976744186,102.68792264555499,process
370,18846.123959296947,0.005405405405405406,101.87094032052404,make
321,21146.26755319149,0.00480270866193383,101.55936234528306,discret-kkt-system
505,13827.432750759875,0.0072992700729927005,100.93016606394069,support
396,18097.05151175812,0.005549196516742975,100.42409521236635,noisi
253,24960.2598460842,0.004014583493454979,100.20504717043673,numer-solut
504,13827.432750759875,0.007246376811594203,100.19878804898461,austrian
303,21810.893617021276,0.00457182525402792,99.71559425121424,merit-function
501,13827.432750759875,0.007194244604316547,99.47793345870414,nation
502,13827.432750759875,0.007142857142857143,98.76737679114197,scienc
219,26448.180964237206,0.0037312294199626605,98.68423091825827,larg
500,13827.432750759875,0.0070921985815602835,98.0668989415594,foundat
407,17584.00185013876,0.0054986104766255525,96.68757679417608,avoid
155,30753.08747044917,0.0031311753996569017,96.29331095096734,perform
503,13827.432750759875,0.006944444444444444,96.02383854694358,grant
417,16991.47582205029,0.0056179775280898875,95.45772933736119,imposs
72,36993.823404255316,0.002576976957320752,95.3322304759591,possibl
232,25716.99088145897,0.0037066795249113362,95.3246435426355,small
403,17755.14137737962,0.005327347549569772,94.58780890904818,identifi
257,24815.945676776817,0.003785188309458593,93.93302746389512,linear-system
478,14434.718085106382,0.0064516129032258064,93.12721345229924,nite-element-approach
211,26829.80262562245,0.00344568932097513,92.44716439097779,element
258,24790.197964847357,0.0036589816937946927,90.70688053892293,correct
293,22514.175319148937,0.003996339454307364,89.97428710910799,principl
244,25344.901595744683,0.003497282359256017,88.63827724787755,boundari
110,34077.14255319149,0.0025979232124246996,88.52979965204166,eigenvalu
338,20410.944406314342,0.00431991839436328,88.17361418716362,nest
150,31088.18959810875,0.0028308210828138195,88.00510254083953,larger
251,25023.826747720366,0.0034991429263710044,87.56194635501926,balanc
226,25917.0934320074,0.0033662098613993145,87.24237548963072,maxim
234,25692.859042553187,0.0033891167891669724,87.07609994281748,studi
255,24908.638297872338,0.0034831252593755667,86.75990723196875,structur
306,21689.808510638297,0.0039876560700289445,86.49149656521226,domin
474,14644.41090425532,0.005883625351503352,86.16222725410873,program-method
149,31104.166094715165,0.002750032136534036,85.53745634055907,tabl
223,26195.663297872336,0.003195001536503883,83.69518448644048,choos
273,23679.457210401888,0.0035342207424775823,83.6884288436127,choic
146,31333.096894767106,0.002614863869627704,81.93178299367051,function
300,22029.309328968906,0.0037165315040183964,81.8726221328793,hyperbol
88,35540.169869595054,0.002287483508077369,81.2975524509669,cientli
460,15777.54,0.005087783715555622,80.27271108352745,stop-index
147,31209.65425531915,0.0025555083446713554,79.75653188377596,interpol
79,36640.48043925875,0.0021744069533653826,79.6713154417725,compar
74,36887.482155113255,0.0021543012290907424,79.46674814482331,develop
290,22538.924772036473,0.003524498206093727,79.43839992632402,transient
123,33440.097803706245,0.002341151264537575,78.28832725940707,framework
404,17698.81326987682,0.0044216661642046025,78.25824378198976,interior
248,25075.84468085107,0.0030619631345584156,76.78131198067872,equival
498,13874.491601343785,0.005474664362449864,75.95818471698676,coerciv
459,15806.537234042557,0.004746230622212784,75.02147105135934,real
243,25367.38893617021,0.0029264904621863564,74.23742177227382,interest
218,26500.09819967267,0.0027821270643646192,73.72664040962945,time
235,25673.994680851065,0.002870891703857104,73.70725833412673,denit
415,17009.189589665653,0.0043308433597536635,73.66413578919463,restrict
106,34294.822508398654,0.00214035415436375,73.40306582901852,schur-complement
181,29032.5,0.002515468514350617,73.03033964288429,formul
138,32004.4883485309,0.0022107426833991944,70.75368845244945,inexact-uzawa-method
199,27435.645390070917,0.00257379660326445,70.61377091333249,sqp-method
349,19974.08510638298,0.00350604244502635,70.02999018354738,challeng
292,22521.016676250718,0.003095896566455462,69.72273820109079,figur
197,27490.93207855974,0.002517696703159077,69.21382906095997,constrain
344,20203.88439716312,0.0034234164853275285,69.16631091289986,rewrit
465,15529.618141097424,0.004423914197727514,68.70169817968767,dual
375,18678.98492907801,0.003637919470848077,67.95264296917068,appropri
467,15469.810212765959,0.004364633007422536,67.52004427320055,lemma
153,30871.21985815603,0.0021186289167137275,65.40465908571642,specic
276,23568.689716312056,0.0027749086711377573,65.4009614611496,nite-element-space
347,20083.2678813943,0.0031996911680833465,64.26025486634927,residu
164,29936.554564172955,0.0020852296427913536,62.42459098025424,crucial
332,20673.421276595745,0.002998776127440505,61.99496219677593,neness
209,26971.787234042553,0.0022908591959713695,61.78856681688957,outlook
331,20741.92723404256,0.0029634991664473104,61.46868406859589,variat
368,18860.922589406968,0.0032440670535121134,61.18609757113752,control-problem
269,24016.06326392032,0.0025462012070309593,61.1497292707258,distribut
264,24224.16765957447,0.0025112699559744073,60.833424451976235,fulll
326,20852.606382978724,0.002896208427871669,60.39349434947354,exist
157,30619.939601921757,0.0019655227084520743,60.18418661900818,discret-level
275,23573.923404255318,0.0025321890016533066,59.693629570072794,construct-precondition
236,25652.546099290783,0.002294243906510005,58.85319757476488,least
323,21055.332890070917,0.0027723805411629244,58.37339519214033,notat
599,11405.10129509713,0.005076142131979695,57.89391520353873,common
325,20946.418439716308,0.002753493317029269,57.675823189457496,simultan-solut-kkt
408,17441.406382978726,0.00327268915535805,57.08030152376715,prove
262,24474.12234042553,0.002283328981815124,55.8824728443826,stop-rule-satis
285,22828.074241738344,0.0024355000760296454,55.59777655136413,parallel
289,22545.213691026827,0.0024140824259254448,54.4260041602416,nalli
241,25567.17408123791,0.002108178234619031,53.90015991878158,uniqu
163,30046.55574468085,0.0017904818283342987,53.797812064884596,calcul
353,19731.74468085106,0.00271619293967817,53.59522558965994,cienci
304,21808.234338061466,0.002426245799122032,52.91213694899048,krylov-subspac-method
268,24112.22727272728,0.002111801242236025,50.92023150762283,strongli
456,15930.48085106383,0.003187380929316413,50.77651085952115,discrep
399,17921.741134751774,0.002823837498986107,50.60808466343388,employ
379,18386.8085106383,0.002747459743391027,50.517016192418254,examin
298,22290.07872340426,0.0021952286592797393,48.93181963121857,correspond
313,21307.08510638298,0.0022936062331485986,48.87006321022768,newton
307,21687.95917193789,0.0022384694897353502,48.54783490100892,laplacian
175,29371.48936170213,0.001646561370481966,48.36195977650075,culti
585,11891.703807390815,0.0040650406504065045,48.340259379637466,subset
587,11891.703807390815,0.004048582995951417,48.14454982749318,empti
228,25859.1914893617,0.0018414269621584815,47.617812428129774,criterion
374,18760.681260229136,0.0025380710659898475,47.61594228484552,stop-rule-relat
342,20220.068705673755,0.002350349799352821,47.52423442528057,accept
297,22346.982748706163,0.0021138721916933506,47.23866540074099,number-iter
416,16997.91265397536,0.002758620689655172,46.89079352820789,focu
586,11891.703807390815,0.00392156862745098,46.6341325780032,hilbert
279,23132.05933806147,0.0020021383428806246,46.31358295052267,practic
389,18365.23404255319,0.0024960628823881927,45.84077901998908,local
350,19968.38061465721,0.0022626291896068775,45.181040847903525,replac
310,21446.702127659573,0.0020933110084623632,44.89461765904297,subsect
309,21513.174081237914,0.0020828451664974355,44.8086106511243,interpret
337,20457.985815602842,0.002184632162704628,44.693173796921045,achiev
330,20745.82736943907,0.00215289244228151,44.66353495254227,nite
554,12495.59574468085,0.0035460992907801418,44.31062320808812,preced
271,23805.591945288754,0.001859522582396844,44.267035809588855,broyden-type
376,18532.34042553192,0.002380952380952381,44.124620060790285,priorili
266,24183.456886898097,0.0018149079798513179,43.89074888442167,decreas
593,11680.297872340425,0.0036936992244254816,43.14350719212243,orthogon
592,11680.297872340425,0.0036868896243790056,43.06396903518809,projector
486,14057.84954407295,0.0030303030303030303,42.59954407294833,propos
280,23039.437500000004,0.0018422523868799109,42.44445872674553,perturb
336,20489.98947487551,0.002065598310807332,42.32408764776287,lagrang
372,18823.54,0.002206473981246916,41.53365124496058,monoton
359,19530.89361702128,0.0020654304464297196,40.339702322575626,precondit-state
213,26723.41523678792,0.001496578466602503,39.99368779745404,outperform
606,11062.772956326988,0.0036101083032490976,39.93780850659562,mind
589,11754.783687943262,0.003389830508474576,39.84672436590936,dier
412,17128.80319148936,0.0022727272727272726,38.92909816247582,organ
315,21283.44904815229,0.0017973098330241188,38.25295225491194,rescal
333,20545.617257683214,0.0018596376452218925,38.20740329670829,piecewis
328,20786.147001934234,0.0018354699514119804,38.15234822768251,embed
410,17128.80319148936,0.0022271714922048997,38.14878216367341,stabil
411,17128.80319148936,0.002207505518763797,37.8119275750317,tucker
113,33874.067375886516,0.0011067117711538526,37.4888291017523,outer
287,22609.433081674677,0.0016485117965912722,37.271917149381665,faster
341,20295.555319148934,0.0018035869159233491,36.60479802501555,altern
314,21302.975,0.0016779636407897873,35.745617490653814,repres
564,12158.002659574468,0.0029154518950437317,35.446071893803115,quadrat-program-levenberg
534,13034.954407294834,0.002715557767822576,35.3971716939426,imag
481,14308.866537717602,0.002472700720236317,35.381544593579655,inequ
563,12158.002659574468,0.0029069767441860465,35.34303098713508,marquardt-sequenti-quadrat
192,28012.76466009341,0.001251501959377848,35.058029859697434,construct
414,17036.95744680851,0.0020574969920617316,35.05348870069223,minimum
485,14121.972920696326,0.0023725326575039438,33.50484194273838,remaind
363,19150.188614146064,0.001748271092669433,33.479721173278875,inform
230,25767.320162107404,0.0012901636701046827,33.244060349106874,optim-control-problem
346,20090.79432624113,0.0015847563665509347,31.83901421757603,norm
380,18377.140197568388,0.0017300166034155597,31.79275766508881,unconstrain
295,22441.085106382983,0.0014072824310207691,31.58094480325462,split
526,13362.11992263056,0.0023245410449160052,31.06079620724461,weight
278,23399.753191489366,0.0013192239521963467,30.86951488569568,signicantli
358,19570.830362277167,0.0015690777069757894,30.708153628454017,plot
265,24213.046099290776,0.001266822252743624,30.673625605288755,solver
461,15656.753006475486,0.0019084038969316216,29.8794084508537,hand
479,14410.963993453357,0.002053388090349076,29.591301834606483,devot
469,15299.70162107396,0.0019280526200941427,29.498629797170253,obviou
329,20781.411702127658,0.0014174358270078393,29.456317482395704,domain
360,19316.092123132643,0.0015212655917946276,29.384906314856924,spars
454,16023.7309540151,0.001833420153035024,29.378231257902417,evalu-system-matrix
398,17941.645698427383,0.0016226748076775023,29.11345648311354,increment
420,16850.973232669872,0.0017243038962183777,29.05619880016425,feasibl-path
270,23866.26808510638,0.0012138582462997566,28.970266323507083,theoret
480,14328.417794970988,0.002021218218401317,28.96085908806099,statement
598,11414.047340425535,0.002528735632183908,28.86310821716802,triangl
401,17859.207446808512,0.0015923121955518157,28.437433820442998,write
357,19653.65323675872,0.0014252689228097916,28.011741178032278,gmre
519,13553.394123606888,0.002056483895455353,27.872336743956783,reduc
366,18880.08035310095,0.0014755967921522123,27.85938600461177,control
