,Old_WScore,Position_Weight,SCScore,Words
38,36490.577319587625,0.015426784046782292,562.9322560516902,speed
24,39657.35582630428,0.014125428444348519,560.1771420165289,write
259,19726.175536361105,0.028205606763352792,556.3887501234711,deadlin
112,27620.682325433085,0.018507516662646682,511.19023837162354,concurr
121,27125.73214620431,0.01860866248406685,504.77359414191835,work
36,36748.76030927835,0.013419978969062597,493.1675904896377,relationship
77,30864.334283834174,0.01567853556399673,483.9075627281777,impamt
147,25464.1368902115,0.018922850881659178,481.85406520362864,type
173,23961.501405810683,0.019890361278608513,476.6029197394603,maintain-tempor-consist
117,27418.391752577318,0.017354395015611795,475.82960116701935,databas
338,17139.114516578433,0.02742691787766137,470.07308634203054,typic
291,18769.75670103093,0.024493951371421727,459.74550788846864,traffic
69,32445.48453608248,0.014071353638769369,456.5518868884395,includ
23,40116.53424153166,0.01088958637960407,436.8524648735035,oper
180,23548.75534063131,0.0182988775809296,430.9157911614745,time-constraint
26,39455.02384020618,0.010849817711577623,428.0798164721864,updatespe
83,30559.415441982885,0.013949891134241802,426.30051854172905,figur
20,41224.48556701031,0.01000705268236601,412.5355988725094,determin
33,37542.72164948453,0.010846590111569673,407.21051340471155,similar
59,33742.74742268041,0.011954765581776288,403.3866355232303,object-type
47,35590.99406435489,0.011264907551679077,400.9292578073166,return
154,25164.375351452672,0.015872023091460557,399.4095466604377,relax-serializ
334,17214.424742268042,0.02240625744620006,385.71083256349385,sensor-data
64,33140.45655375552,0.011489336960823784,380.76187238163806,violat
223,21211.803711340206,0.017777650332849136,377.09602930923774,transact-updat
176,23857.692950682642,0.015615643795573276,372.55323490201965,logic
91,29808.344892221183,0.012433398820462868,370.6190402228932,repres
143,25580.320969284727,0.014020777039767349,358.65597691602653,base
162,24636.022153981132,0.014339524924547147,353.2688537187081,step
11,45824.276687728634,0.007696005355364366,352.663878794458,perform
225,21049.566628484154,0.01659574686021055,349.3332792834587,valid
215,21647.238586156112,0.015956300969379906,345.4098540366809,logic-consist-requir
124,26773.340206185567,0.012874157903809195,344.6842094268364,return-argument
251,19915.64672122436,0.016871038881121347,335.997650176453,base-concurr-control
298,18526.945110058514,0.01799938349547517,333.4735900355616,data-valu
377,16071.747216494843,0.020152505446623094,323.88597331716187,larg
84,30557.023430178077,0.010310793112272757,315.0671467154374,conflict
100,28826.451134020626,0.010920107079545197,314.7879331067823,call
185,23176.408332447656,0.013449904111540907,311.72046972133865,manag
65,32877.807437407944,0.009359662253243499,307.7251732413155,condit
169,24183.7336592624,0.01208509142277229,292.2626322161616,access
227,20903.69646083537,0.013564985755518462,283.5583447289135,incorpor
109,27855.343715727133,0.009961471346437437,277.480208269382,request
76,30876.804860088363,0.008540105753228482,263.6911788269538,case
98,29080.220952911674,0.008772759156340147,255.1137746330505,suffici
265,19595.02710171113,0.012915133028909922,253.07238172369446,inconsist
355,16601.643041237112,0.014893135436687965,247.2505182846926,posit
95,29128.07560137457,0.00848022351516468,247.01259166627122,input-argument
199,22390.428865979386,0.011027768012360904,246.91645523128972,logic-tempor-consist
37,36746.38343864316,0.006576361886570119,241.65751551518431,data-ffl-spec
89,29903.272208817718,0.008066894156458265,241.22653184029247,compat
145,25483.06024484536,0.009304823804060785,237.11538556655216,track
304,18427.418500975204,0.012749601790037667,234.94224790580668,tradit
698,10003.94845360825,0.023255813953488372,232.64996403740113,introduct
40,36107.8653142667,0.006346951506807298,229.17487016398005,demonstr
165,24486.89361702128,0.009343985227252959,228.8051722187616,semant-lock-request
122,27025.836870830804,0.008437720115567867,228.03644740506482,databas-manag
696,10003.94845360825,0.022727272727272728,227.36246485473293,real-time-applic
44,35781.509965635734,0.006331543427478045,226.55218424816113,argument
105,28208.899235118057,0.00800430223709735,225.7925552537092,speed-attribut
271,19253.28494845361,0.011516747036199329,221.73521236720424,transact-read
28,39205.014432989694,0.005622867317087993,220.44459432122082,current
92,29317.805439789423,0.007509954989190389,220.17539923465972,invoc
186,23094.77350827866,0.009173788112475207,211.8665586705541,osit
87,30048.001405810683,0.007046820569866826,211.74287438985402,view
51,34268.5427695737,0.006160144043549553,211.09915962311254,limit
213,21758.805220443075,0.009625478397607566,209.43890960712557,precondit
700,10003.94845360825,0.020833333333333332,208.4155927835052,autonom
116,27441.44742268042,0.0075232526044690445,206.44894079308082,relat
142,25588.587203741095,0.008044526454594924,205.8480666962044,comput
695,10003.94845360825,0.02040816326530612,204.16221333894384,vehicl
820,7528.8288659793825,0.02631578947368421,198.12707542051007,bound-imprecis-prove
232,20655.58236455363,0.009589714804269607,198.08114399217015,method-invoc-request
699,10003.94845360825,0.0196078431372549,196.1558520315343,autom
697,10003.94845360825,0.019230769230769232,192.38362410785095,manufactur
54,34196.641924398624,0.005591805869140562,191.22098301775043,ensur
140,25905.64948453608,0.007277403362498254,188.525860666464,pair
129,26527.337628865982,0.007088798070081195,188.04693978789743,compon
821,7528.8288659793825,0.024390243902439025,183.62997234096056,epsilon-serializ-special
139,25934.899776809434,0.007039780918321983,182.57601256737613,inform
499,13642.387334315172,0.013333333333333334,181.89849779086896,constrain
25,39591.11173028698,0.004532037841353241,179.42841654290478,function
694,10003.94845360825,0.017857142857142856,178.64193667157588,environment
160,24754.015192620733,0.007181612063940929,177.7737341383021,data-transact
432,15294.835051546392,0.011568844536872186,176.94356892844368,logic-consist-constraint
159,24867.33152468801,0.007062001976175707,175.61314436956317,serializ-correct
102,28593.204123711337,0.006050502379544493,173.00324958931685,tempor-consist-data
222,21260.94657919401,0.00810187756498911,172.2535861004039,serializ-schedul
78,30793.144329896913,0.005566837495619335,171.42043046368806,extend
80,30660.05567010309,0.005552842624766685,170.25046400266794,address
127,26632.5346605048,0.0062845841686143995,167.37440569748273,field
86,30078.257399401402,0.005508023433935892,165.67174660785858,object-method
229,20815.54275318375,0.007929567508007183,165.05825147718025,predic
153,25167.311657414757,0.0065093129938734295,163.8219087924721,equal
45,35728.797250859105,0.004572888323859995,163.38379977401468,specif
306,18291.131682431715,0.008914116885219363,163.0492857801354,scienc
58,33766.126656848304,0.00468909796025587,158.33267563236876,interleav
90,29808.54141485958,0.005275890596570459,157.26660334813874,invok
332,17263.91010309278,0.00903131811676605,155.9158640802823,real-time-transact
178,23687.720799234776,0.006430797757941758,152.33094180646935,submarin
171,24015.00909642208,0.00629390466821226,151.1481778591308,databas-object
138,25989.77319587629,0.005721686912894987,148.7053451639543,prove
126,26714.854672431,0.00555147962371062,148.30697136439116,control-techniqu
115,27473.116115029843,0.005373269472372517,147.62045613183528,inter-object-constraint
239,20373.145979381443,0.007228210075370736,147.26137903516374,creat
638,10638.324742268042,0.0136986301369863,145.73047592148,straint
193,22643.66134020618,0.00642958357259355,145.5893129763613,metric-space
72,31786.953190303706,0.00457664813428677,145.47770001306435,mechan
589,11669.690721649486,0.012362435803374908,144.26580239163158,tion
604,11525.773195876289,0.0125,144.0721649484536,tempor-consist-constrain
163,24610.331829896902,0.005842603879914884,143.7884202353484,submarin-object
296,18564.510681262618,0.007714577650489487,143.21735919394195,real-time-data
136,26080.881921564458,0.005423977732518761,141.46212278701674,restor
71,31928.843698037912,0.004355411664742765,139.06325828418284,write-affect-set
347,16972.894055713972,0.008126723450493076,137.93401614530526,receiv
220,21343.357113402064,0.006364714665698542,135.84437803491141,specifi
62,33470.209484536084,0.004034116449458272,135.0227226483813,assum
48,35053.46558930064,0.0038172655219902134,133.8083856203077,introduc
70,32070.278350515462,0.004130977498861962,132.4815982482193,differ
281,18856.725773195878,0.006995181778361805,131.90622452822524,likelihood
258,19726.694441492185,0.006490951119449921,128.04500936805024,model-real-time
155,24996.57506443299,0.005115688230797928,127.8746848673768,getspe
679,10331.226804123713,0.012283444053666798,126.90304645419646,tempor-consist-constraint
82,30602.050431875177,0.003939003684201176,120.5415893952665,gener
107,28092.68924889544,0.004282817658491545,120.31586558968496,test
97,29103.996719775067,0.004052243381567675,117.93647808487583,rtsorac-model
166,24445.172058300748,0.004771413947148759,116.63803489942732,limit-amount-imprecis
66,32774.52362542955,0.0035333763866237117,115.80472786093374,import
137,26028.36701030928,0.0043040290835713755,112.02684861024088,set-method
132,26240.515463917523,0.004262759635434133,111.8570101325728,precis-data
197,22428.182311448727,0.0049392519533100745,110.77844329101758,state
228,20889.718354766715,0.005271860440618235,110.12767981015129,consider
118,27341.11634756996,0.004023950333995914,110.0192942586253,accumul-imprecis
151,25242.115979381444,0.004286569919804835,108.20209506944147,illustr
252,19876.506300114543,0.005438035214233466,108.08914119595622,desir
224,21053.01525773196,0.005122992272524983,107.8544344787114,mean
518,13138.131234327111,0.008139404680543812,106.93656686228093,problem
187,22940.635051546396,0.004603386703270776,105.60461436087617,introduc-imprecis
198,22407.78350515464,0.00468824969971759,105.053284289378,notion
658,10419.659515185289,0.01,104.19659515185289,disrupt
99,28851.032320980776,0.003589237548302591,103.55320851375586,provid
652,10419.659515185289,0.009900990099009901,103.16494569490385,earliest
299,18482.9381443299,0.005577623303541873,103.09086651173743,propos
312,17967.99064725263,0.005734361598326088,103.0349555666878,knowledg
125,26729.03753634681,0.003808047200646014,101.7854365662477,grant
661,10419.659515185289,0.009708737864077669,101.16174286587658,transact-schedul
212,21763.33106600064,0.00462968979506711,100.75747174293016,commut
101,28608.43333333333,0.0035176952713656547,100.63575065784623,imprecis-limit
192,22660.198869304957,0.004372956719401565,99.09206890850287,gamma
146,25466.54226804124,0.0038665336437202083,98.4672424686042,base-semant
73,31484.2012218404,0.0031233991883351402,98.33772854167654,potenti-increas
144,25562.850859106533,0.0038454247432932703,98.30001920272389,safeti
659,10419.659515185289,0.009345794392523364,97.37999546902138,tight
152,25186.795876288663,0.003822906812211556,96.28677353324585,written
287,18784.061313076505,0.005107157576590191,95.93316105421336,close
172,23972.439587628865,0.003979656090425567,95.40206520726618,item
508,13444.243298969071,0.0070921985815602835,95.3492432550998,imped
664,10419.659515185289,0.00909090909090909,94.72417741077535,sponsor
179,23655.93052442851,0.003989833499732594,94.38322407371169,definit
665,10419.659515185289,0.009009009009009009,93.87080644311071,naval
348,16894.36411493748,0.005536349955503811,93.53311201599931,prioriti-queue
509,13444.243298969071,0.006944444444444444,93.36280068728522,abil
653,10419.659515185289,0.008928571428571428,93.03267424272579,undersea
321,17535.402061855668,0.005295489727730574,92.85854149018222,queri
656,10419.659515185289,0.008849557522123894,92.20937624057778,warfar
216,21511.805360824743,0.004280361391960761,92.07830113784875,semant-lock-concurr
264,19608.086203114715,0.0046816347698015294,91.7978981377675,prioriti
651,10419.659515185289,0.008771929824561403,91.40052206302884,center
660,10419.659515185289,0.008695652173913044,90.60573491465469,nation
510,13444.243298969071,0.006711409395973154,90.22982079845015,reduc
657,10419.659515185289,0.008547008547008548,89.05691893320761,foundat
662,10419.659515185289,0.00847457627118644,88.30219928123127,favor
108,27991.58762886597,0.0031458829962770865,88.05825956044951,restrict-semant-lock
655,10419.659515185289,0.008333333333333333,86.83049595987741,looser
156,24978.24742268041,0.003447944628954439,86.12361404172599,show-restrict
297,18540.618556701036,0.004604240711751068,85.36547077981024,criteria
663,10419.659515185289,0.008064516129032258,84.0295122192362,logic-consist-preserv
654,10419.659515185289,0.008,83.35727612148231,serial
307,18255.1085764422,0.004562700721556068,83.29259707381718,evalu
236,20492.282148670645,0.004051572483684089,83.02596648144466,predict
203,22113.383356360933,0.0037339471143471746,82.57020397193675,rtsorac
120,27151.333608247423,0.0030155629567795877,81.8765558561956,special
88,30017.846705513217,0.002718589962936899,81.6062167625867,object-orient-data
148,25433.564719358532,0.0031702567159095814,80.63092936106737,set-attribut
226,20988.493127147765,0.0038362573099415204,80.51726018367798,second
375,16130.046167637833,0.004901092473923506,79.05484787624846,contact
207,21974.385353714893,0.0035717508886870253,78.48703041548232,import-limit
209,21870.94058879796,0.003521241599841742,77.01286582894261,formal
317,17779.719587628864,0.004162214845824414,74.003012822224,soft
234,20577.71622354856,0.003594887734587675,73.97457965786053,bound-imprecis-object
188,22893.167835051547,0.0032244880266034197,73.81874557514624,epsilon-serializ-epsilon
851,6789.015045973809,0.010752688172043012,73.00016178466461,execu
141,25897.658856607308,0.0026444402186999627,68.48481065058365,characterist
494,13754.690721649482,0.0049261083743842365,67.75709715098267,intend
249,19936.69278350515,0.0033915287325702063,67.6158664076828,threaten
493,13754.690721649482,0.004901960784313725,67.42495451788962,rtdbmss
343,17039.501325478646,0.003916329047266707,66.73229399191158,time-imprecis
473,14162.419243986255,0.004687053515293202,66.38001690258187,increment
289,18774.53716766142,0.0035211267605633804,66.10752523824443,concurr-control-distribut
349,16844.346057397604,0.003918369708921107,66.00237535789145,hard
288,18774.53716766142,0.0035087719298245615,65.87556900933832,individu
190,22785.074297902596,0.002857687081283978,65.11261246721186,exportimp
189,22833.722886597938,0.0027828748255265675,63.54339259416323,futur-method-invoc
196,22488.86391752577,0.002803158488437676,63.03984978573214,detail
335,17208.779381443303,0.0036561762111198114,62.91832979684211,compat-function-compat
522,13074.061855670105,0.004784688995215311,62.555319883589014,concurr-control-issu
325,17419.547036082477,0.0035872559516204596,62.4883737797194,compon-object
452,14850.176793156397,0.004202442423291211,62.407012948935076,lock-grant
181,23503.915543219668,0.0026496992800441772,62.2783080930883,potenti
218,21467.382817869413,0.0028928191810855164,62.101256783238284,imprecis-accumul
561,12305.567010309278,0.005,61.52783505154639,mandat
267,19413.216494845357,0.003155201078585515,61.25260162335019,concentr
195,22514.207044673534,0.002662901808015942,59.953122645306415,held
490,13797.105347938144,0.004322390572390572,59.63647808220738,imprecis-transact
282,18850.78394384733,0.0031608844497302445,59.5851498333316,execut-method
475,14019.99355670103,0.004235811436476914,59.386049046806875,bear
476,14019.99355670103,0.0042111758602932205,59.04065842744587,countri
205,22053.226804123715,0.002661836733104556,58.7020891907025,place
149,25323.198662580107,0.0023109696935635013,58.521144653310415,complex
474,14088.650630011454,0.004149377593360996,58.45913124486081,directli
103,28503.515876288657,0.0020502172313047523,58.43839940233558,object-transact
415,15762.706185567009,0.003704381032463991,58.39106981411726,structur
534,12843.545103092783,0.004518416798422532,58.032489945111884,ship
175,23884.536082474224,0.0024267234828517304,57.96116458835967,long
206,21983.317010309278,0.002612871444090665,57.43958126262968,export-limit
221,21303.257731958765,0.0026862303881544946,57.22545828627483,interleav-allow
429,15483.711340206184,0.0036496350364963502,56.50989540221235,lack
310,18034.338824529703,0.003079436902966315,55.53560849685492,toler
272,19220.72164948453,0.002880596390827892,55.36714141261267,export
708,9794.754786450663,0.005649717514124294,55.337597663563066,hand
250,19919.177098674518,0.002748373901719214,54.7453464817201,initi-imprecis-procedur
707,9794.754786450663,0.0055248618784530384,54.1146673284567,preempt
235,20499.7651277454,0.0026091541131893297,53.48704650247209,task
706,9794.754786450663,0.005434782608695652,53.23236296984056,logic-consist-read
374,16130.046167637833,0.0032322325118728412,52.13605964104893,respons
376,16130.046167637833,0.003227015323117921,52.05190614556678,plan
380,16017.319587628865,0.003242084029841036,51.92949603591155,method-argument
214,21696.49278350516,0.002390984188786207,51.875971197474875,readaffect
639,10633.821305841924,0.004830917874396135,51.3711174195262,tempor-consist-survey
329,17397.1522134627,0.0029455531440603696,51.24423640006188,bound-imprecis-transact
286,18811.89347079037,0.0026937291940801536,50.674146638193854,maximum
150,25318.070876288657,0.001976330311481034,50.03687090103446,individu-object
211,21791.953709318776,0.0022949367633947736,50.01115571371276,implement
231,20752.561183325863,0.002400199440562635,49.81028574246059,getp
253,19842.15927835052,0.0025030605426549415,49.66612597071383,summar
354,16630.54889941488,0.0029214430103906897,48.58520084115618,hold
340,17100.44918998527,0.0028392815093617367,48.552989186905066,recal
255,19753.388865979385,0.0024561112470045505,48.51652056018643,method-invoc-execut
237,20488.560359161955,0.0023658652801322763,48.47317359363575,true
607,11462.474226804123,0.0041841004184100415,47.960143208385446,tempor-consist-consider
170,24028.37875392201,0.0019896003710665722,47.80687128493137,command
301,18476.345933562432,0.0025757091073029805,47.589692490757145,exec
284,18846.962561041782,0.002516276184754844,47.424163047315595,object-orient-epsilon
584,11722.201237113404,0.004032258064516129,47.26694047223147,semant-lock-support
292,18747.061855670105,0.002513578375647341,47.122209287335494,subset
482,13912.050888352707,0.003370501166062825,46.890583741518164,save
184,23242.094845360825,0.002013300813916587,46.79332846929146,object-epsilon-serializ
352,16724.507731958758,0.00274220507461728,45.86202997305324,object-safeti
351,16733.68556701031,0.002702282076600863,45.219138583206515,enforc-rule
270,19302.396641513446,0.0023096937289809904,44.58262447720733,character
217,21483.244167118824,0.002017597211627971,43.34453352830182,releas
243,20287.33303451367,0.0021324409092378827,43.26153890213006,fast
280,18889.79381443299,0.002277425691385817,43.020101737970585,lemma
269,19395.137319587633,0.0022158854610067292,42.97740280070326,affect-set
618,11334.070103092783,0.0037735849056603774,42.77007586072748,make
616,11334.070103092783,0.0037593984962406013,42.60928610185257,effort
110,27789.3587628866,0.0015295947073630295,42.506456084723766,modifi
336,17207.76082474227,0.0024622489361032724,42.36979078344122,sourc
293,18696.36630154639,0.0022639269654792433,42.3272078265483,transact-request
617,11334.070103092783,0.0037313432835820895,42.29130635482382,tempor-consist-offer
208,21951.577652144995,0.0019223636675407907,42.19891532368391,compat-function-imprecis
233,20590.76288659794,0.0020481501697985566,42.17297450246738,pass
619,11334.070103092783,0.0037174721189591076,42.1340896025754,priori
266,19432.55482661668,0.0021672690078382915,42.11557381884474,invoc-updatespe
425,15614.761708394695,0.0026970041868096227,42.11307770357507,boolean
328,17405.33195876289,0.0024125269854715116,41.99083304160519,valuej
295,18598.336082474227,0.002251299216289423,41.870419446761524,compat-function-compon
502,13608.445753559154,0.0030291470501055784,41.2219833109155,request-lock
511,13403.536740513271,0.00307060311803858,41.156941708164716,returnarg
262,19647.9587628866,0.0020889025183798435,41.042670540817134,safe
260,19715.15284625728,0.0020432761248432656,40.28350110839325,origin
320,17538.97656982193,0.0022563573778528554,39.57419918330608,activ-lock-set
277,19074.777319587633,0.0020742393786061775,39.56565425443266,writeaffect
519,13111.303917525776,0.0030120481927710845,39.49187926965595,logic-consist-maintain
521,13111.303917525776,0.003003003003003003,39.37328503761494,tempor-consist-introduc
240,20363.77777777778,0.0019305019305019305,39.31231231231232,time-object-transact
168,24337.60663028097,0.0016093804638890768,39.16846864859146,prototyp-system
427,15591.976668475312,0.0025120330525584393,39.167560745930004,compat-function-express
766,8457.079761258816,0.004629629629629629,39.15314704286489,except
535,12843.545103092783,0.003030136207031017,38.91769104351736,combat
520,13111.303917525776,0.002967359050445104,38.90594634280646,andor
533,12843.545103092783,0.003025549081129538,38.858776085108154,scenario
322,17469.313884623818,0.002213737954635515,38.67248318783294,activ
765,8457.079761258816,0.0045662100456621,38.61680256282564,replac
174,23955.74278350516,0.0016087556219710382,38.538935881456055,imprecis-introduc
764,8457.079761258816,0.004524886877828055,38.26732923646523,criterion
157,24927.42758959254,0.0015316303729343147,38.17960521534074,guarante-object
414,15871.910080183274,0.0023994557574195303,38.08394602314083,precondit-hold
479,13994.707903780069,0.0027100271002710027,37.926037679620784,airplan
263,19612.735096369343,0.0019314667758597245,37.881346222375356,transact-data
478,13994.707903780069,0.002702702702702703,37.82353487508127,airspac
303,18438.356892337124,0.002034003459877693,37.50368171347342,abstract
649,10430.659355121736,0.0035691276544661562,37.22835475868111,endif
515,13222.539811362141,0.0027852139395886486,36.8276021993717,check
268,19405.01288659793,0.0018830204253567477,36.540035619774805,allow-amount-imprecis
431,15425.983199694538,0.0023181304346380667,35.759441139427416,phase
532,12866.365979381442,0.0027665209040323995,35.595070440890055,take-place
242,20351.57502863688,0.0017403331040580319,35.41851974205755,account
709,9779.270103092782,0.0036216912676438665,35.41749713630186,distanc
134,26179.003298969066,0.0013363011480596392,34.983032163469446,sensor
458,14513.427835051543,0.0024021292193752352,34.86312907587117,notic
177,23799.630154639173,0.0014595438554883592,34.73660395509907,inter-object-concurr
344,17016.149484536083,0.0020161290322580645,34.306752993016296,compar
254,19789.49369988545,0.001722703755114199,34.091435108601445,method-execut
275,19118.304937601737,0.00173604999477141,33.190333186961716,transact-respect
241,20352.628865979386,0.001628576515467289,33.14581339915567,requir-transact
703,9957.723613156602,0.003289473684210526,32.7556697801204,richer
819,7542.947368421053,0.004329004329004329,32.65345181134655,record
529,12973.430412371135,0.0024937655860349127,32.35269429518986,rang
701,9957.723613156602,0.003246753246753247,32.33027147128767,thing
422,15665.89175257732,0.002062540202377447,32.31153154578401,imprecis-attribut
845,6878.6320380650295,0.004694835680751174,32.294047127065866,neglect
530,12973.430412371135,0.0024875621890547263,32.2722149561471,exact
545,12638.458459672529,0.0025380710659898475,32.077305735209464,aircraft
702,9957.723613156602,0.003215434083601286,32.018403900825085,logic-consist-relax
247,20036.845573387174,0.0015906672074865926,31.87195319505987,protocol
359,16508.110824742267,0.0019279096577515173,31.826146290252982,importimp
360,16299.77237113402,0.001948340302705103,31.75750343559953,compat-function-semant
279,18969.44329896907,0.001665289835608061,31.589621112916635,number
496,13733.811800833515,0.0022987104570128406,31.570056801222353,request-semant-lock
219,21434.20129663089,0.0014664675539899255,31.43256074719799,correct-criterion
314,17818.93402061856,0.001759725131894633,31.356426019654755,simultan-method-invoc
315,17814.690721649484,0.001758026914908297,31.318705769426902,semant-lock-releas
420,15702.78350515464,0.0019616268819143776,30.80300224459302,speed-impamt
573,12183.10824742268,0.002494705530507129,30.393267523612376,inequ
570,12206.449484536084,0.0024390243902439024,29.77182801106362,unbound
569,12206.449484536084,0.0024271844660194173,29.627304574116707,accept
555,12437.621836925962,0.002364066193853428,29.40336131660984,deriv
182,23475.328503761495,0.0012500767718084801,29.345962873125767,overhead
256,19733.13188766441,0.001466624098922478,28.941086773664235,invalid
512,13273.599187753829,0.002162653306777993,28.7061931762415,incp
548,12485.613745704466,0.002292789861808267,28.626888614605143,write-attribut
450,14871.762221483203,0.0019191702583198915,28.54144374427592,grant-semant-lock
441,14965.13644633111,0.0018975332068311196,28.396843351671933,compris
591,11648.597938144329,0.002421689918399579,28.209292190294242,sequenc
593,11648.597938144329,0.0024187536562131186,28.17508885264319,program
592,11648.597938144329,0.002415824523820612,28.140968567095285,languag
495,13752.577319587626,0.00204455253103163,28.11786676697107,propag
470,14287.564146620847,0.0019646365422396855,28.069870622044885,real-time-semant
606,11493.734371572713,0.0024214260144272987,27.83122741024337,queue
319,17556.907216494845,0.0015809035567886974,27.755777064765848,inter-object-consist
465,14359.103885804918,0.0019193857965451055,27.56066004952959,explicit
435,15158.126288659794,0.0018131663993661907,27.484205263947278,argument-amount
167,24353.394465545298,0.0011266474069135286,27.437688724148888,increas
305,18419.35189003436,0.0014873625763468638,27.39625468180098,memori
590,11658.015463917525,0.002316032591261949,27.00034376386878,function-defin
461,14468.269415807561,0.0018642252617981966,26.97211333945069,combin-relat
285,18814.79774683813,0.0014316227087182523,26.935691714314473,databas-system
210,21805.990549828177,0.0012346804553295461,26.923430340973635,tool
